IsHoliday,Temp,Rain1h,Snow1h,CloudsAll,WeatherMain,WeatherDescription,Time,TrafficVolume
None,292.21,0,0,90,Rain,light rain,2018-08-01 06:00:00,5431
None,292.21,0,0,90,Thunderstorm,thunderstorm,2018-08-01 06:00:00,5431
None,292.01,0,0,90,Rain,moderate rain,2018-08-01 07:00:00,5853
None,292.01,0,0,90,Thunderstorm,proximity thunderstorm,2018-08-01 07:00:00,5853
None,292.15,0,0,90,Rain,light rain,2018-08-01 08:00:00,5873
None,292.65,0,0,75,Mist,mist,2018-08-01 09:00:00,5068
None,292.65,0,0,75,Rain,light rain,2018-08-01 09:00:00,5068
None,294.51,0,0,75,Rain,light rain,2018-08-01 10:00:00,4665
None,295.02,0,0,75,Clouds,broken clouds,2018-08-01 11:00:00,4986
None,296.58,0,0,75,Clouds,broken clouds,2018-08-01 12:00:00,5141
None,296.69,0,0,90,Clouds,overcast clouds,2018-08-01 13:00:00,4874
None,296.79,0,0,75,Clouds,broken clouds,2018-08-01 14:00:00,5044
None,296.61,0,0,75,Thunderstorm,proximity thunderstorm,2018-08-01 15:00:00,5655
None,296.61,0,0,75,Rain,light rain,2018-08-01 15:00:00,5655
None,295.55,0,0,90,Rain,light rain,2018-08-01 16:00:00,6455
None,294.44,0,0,90,Clouds,overcast clouds,2018-08-01 17:00:00,0
None,293.02,0,0,90,Clouds,overcast clouds,2018-08-01 18:00:00,4500
None,292.29,0,0,90,Clouds,overcast clouds,2018-08-01 19:00:00,3389
None,291.44,0,0,90,Rain,light rain,2018-08-01 20:00:00,2992
None,290.42,0,0,90,Rain,moderate rain,2018-08-01 21:00:00,2559
None,289.58,0,0,75,Rain,moderate rain,2018-08-01 22:00:00,2344
None,289.08,0,0,75,Rain,moderate rain,2018-08-01 23:00:00,1320
None,288.68,0,0,90,Drizzle,light intensity drizzle,2018-08-02 00:00:00,709
None,288.22,0,0,90,Clouds,overcast clouds,2018-08-02 01:00:00,413
None,287.75,0,0,90,Clouds,overcast clouds,2018-08-02 02:00:00,324
None,287.62,0,0,90,Clouds,overcast clouds,2018-08-02 03:00:00,403
None,287.22,0,0,90,Clouds,overcast clouds,2018-08-02 04:00:00,887
None,287.29,0,0,90,Clouds,overcast clouds,2018-08-02 05:00:00,3091
None,286.82,0,0,90,Clouds,overcast clouds,2018-08-02 06:00:00,5589
None,286.68,0,0,90,Clouds,overcast clouds,2018-08-02 07:00:00,6435
None,286.69,0,0,90,Clouds,overcast clouds,2018-08-02 08:00:00,5736
None,287.62,0,0,90,Clouds,overcast clouds,2018-08-02 09:00:00,4976
None,288.79,0,0,90,Clouds,overcast clouds,2018-08-02 10:00:00,4388
None,289.48,0,0,90,Clouds,overcast clouds,2018-08-02 11:00:00,4652
None,290.15,0,0,90,Clouds,overcast clouds,2018-08-02 12:00:00,4977
None,290.86,0,0,90,Clouds,overcast clouds,2018-08-02 13:00:00,4931
None,291.93,0,0,75,Clouds,broken clouds,2018-08-02 14:00:00,5104
None,292.82,0,0,75,Clouds,broken clouds,2018-08-02 15:00:00,5707
None,293.68,0,0,40,Clouds,scattered clouds,2018-08-02 16:00:00,6303
None,294.35,0,0,1,Clear,sky is clear,2018-08-02 17:00:00,0
None,294.68,0,0,1,Clear,sky is clear,2018-08-02 18:00:00,4569
None,294.22,0,0,40,Clouds,scattered clouds,2018-08-02 19:00:00,3570
None,293.55,0,0,1,Clear,sky is clear,2018-08-02 20:00:00,3103
None,291.08,0,0,5,Clear,sky is clear,2018-08-02 21:00:00,3023
None,289.62,0,0,5,Clear,sky is clear,2018-08-02 22:00:00,2303
None,288.82,0,0,1,Clear,sky is clear,2018-08-02 23:00:00,1379
None,288.49,0,0,1,Clear,sky is clear,2018-08-03 00:00:00,778
None,287.75,0,0,1,Clear,sky is clear,2018-08-03 01:00:00,435
None,288.02,0,0,1,Clear,sky is clear,2018-08-03 02:00:00,371
None,288.22,0,0,1,Clear,sky is clear,2018-08-03 03:00:00,398
None,288.77,0,0,1,Clear,sky is clear,2018-08-03 04:00:00,853
None,289.08,0,0,1,Clear,sky is clear,2018-08-03 05:00:00,2900
None,289.29,0,0,75,Clouds,broken clouds,2018-08-03 06:00:00,5265
None,289.69,0,0,75,Clouds,broken clouds,2018-08-03 07:00:00,5783
None,290.35,0,0,75,Thunderstorm,proximity thunderstorm,2018-08-03 08:00:00,5213
None,291.86,0,0,75,Thunderstorm,proximity thunderstorm,2018-08-03 09:00:00,4577
None,291.87,0,0,20,Thunderstorm,thunderstorm,2018-08-03 10:00:00,4384
None,291.87,0,0,20,Rain,light rain,2018-08-03 10:00:00,4384
None,293.21,0,0,75,Rain,light rain,2018-08-03 11:00:00,4820
None,293.21,0,0,75,Drizzle,light intensity drizzle,2018-08-03 11:00:00,4820
None,293.21,0,0,75,Thunderstorm,proximity thunderstorm,2018-08-03 11:00:00,4820
None,295.01,0,0,1,Clear,sky is clear,2018-08-03 12:00:00,5073
None,296.51,0,0,1,Thunderstorm,proximity thunderstorm,2018-08-03 13:00:00,5067
None,297.57,0,0,1,Thunderstorm,proximity thunderstorm,2018-08-03 14:00:00,5456
None,299.55,0,0,1,Thunderstorm,proximity thunderstorm,2018-08-03 15:00:00,5646
None,300.28,0,0,75,Clouds,broken clouds,2018-08-03 16:00:00,5888
None,301.15,0,0,75,Clouds,broken clouds,2018-08-03 17:00:00,0
None,300.41,0,0,1,Clear,sky is clear,2018-08-03 18:00:00,4753
None,299.48,0,0,90,Clouds,overcast clouds,2018-08-03 19:00:00,3767
None,298.35,0,0,1,Thunderstorm,proximity thunderstorm,2018-08-03 20:00:00,3461
None,295.95,0,0,90,Thunderstorm,proximity thunderstorm,2018-08-03 21:00:00,2632
None,295.95,0,0,90,Rain,moderate rain,2018-08-03 21:00:00,2632
None,295.95,0,0,90,Mist,mist,2018-08-03 21:00:00,2632
None,293.8,0,0,90,Thunderstorm,proximity thunderstorm,2018-08-03 22:00:00,2594
None,293.8,0,0,90,Rain,heavy intensity rain,2018-08-03 22:00:00,2594
None,293.8,0,0,90,Mist,mist,2018-08-03 22:00:00,2594
None,293.95,0,0,1,Rain,light rain,2018-08-03 23:00:00,1833
None,293.95,0,0,1,Thunderstorm,proximity thunderstorm,2018-08-03 23:00:00,1833
None,294.08,0,0,75,Thunderstorm,proximity thunderstorm,2018-08-04 00:00:00,1078
None,294.08,0,0,75,Rain,light rain,2018-08-04 00:00:00,1078
None,294.15,0,0,1,Thunderstorm,proximity thunderstorm,2018-08-04 01:00:00,668
None,294.15,0,0,1,Rain,heavy intensity rain,2018-08-04 01:00:00,668
None,294.51,0,0,1,Thunderstorm,thunderstorm with light rain,2018-08-04 02:00:00,519
None,294.72,0,0,1,Clear,sky is clear,2018-08-04 03:00:00,362
None,295.51,0,0,1,Clear,sky is clear,2018-08-04 04:00:00,423
None,295.48,0,0,75,Clouds,broken clouds,2018-08-04 05:00:00,850
None,295.55,0,0,1,Mist,mist,2018-08-04 06:00:00,1427
None,295.55,0,0,1,Rain,light rain,2018-08-04 06:00:00,1427
None,295.22,0,0,90,Rain,light rain,2018-08-04 07:00:00,1817
None,294.79,0,0,90,Mist,mist,2018-08-04 08:00:00,2559
None,294.79,0,0,90,Rain,light rain,2018-08-04 08:00:00,2559
None,294.81,0,0,90,Rain,moderate rain,2018-08-04 09:00:00,3477
None,295.15,0,0,1,Rain,moderate rain,2018-08-04 10:00:00,3962
None,295.65,0,0,90,Rain,light rain,2018-08-04 11:00:00,4236
None,295.65,0,0,90,Drizzle,drizzle,2018-08-04 11:00:00,4236
None,295.79,0,0,90,Rain,light rain,2018-08-04 12:00:00,4263
None,295.79,0,0,90,Drizzle,drizzle,2018-08-04 12:00:00,4263
None,295.29,0,0,90,Rain,moderate rain,2018-08-04 13:00:00,4552
None,295.29,0,0,90,Mist,mist,2018-08-04 13:00:00,4552
None,295.29,0,0,90,Drizzle,light intensity drizzle,2018-08-04 13:00:00,4552
None,294.72,0,0,90,Rain,moderate rain,2018-08-04 14:00:00,4379
None,294.72,0,0,90,Drizzle,light intensity drizzle,2018-08-04 14:00:00,4379
None,295.58,0,0,90,Clouds,overcast clouds,2018-08-04 15:00:00,4493
None,296.15,0,0,90,Clouds,overcast clouds,2018-08-04 16:00:00,0
None,296.5,0,0,90,Clouds,overcast clouds,2018-08-04 17:00:00,4602
None,297.15,0,0,40,Clouds,scattered clouds,2018-08-04 18:00:00,4087
None,297.75,0,0,40,Clouds,scattered clouds,2018-08-04 19:00:00,3237
None,297.68,0,0,40,Clouds,scattered clouds,2018-08-04 20:00:00,2962
None,297,0,0,1,Clear,sky is clear,2018-08-04 21:00:00,2938
None,296.08,0,0,40,Clouds,scattered clouds,2018-08-04 22:00:00,2573
None,295.22,0,0,1,Clear,sky is clear,2018-08-04 23:00:00,2015
None,294.95,0,0,1,Mist,mist,2018-08-05 00:00:00,1323
None,295.36,0,0,1,Thunderstorm,proximity thunderstorm,2018-08-05 01:00:00,812
None,295.08,0,0,1,Mist,mist,2018-08-05 02:00:00,689
None,294.72,0,0,40,Mist,mist,2018-08-05 03:00:00,396
None,294.65,0,0,1,Mist,mist,2018-08-05 04:00:00,356
None,294.65,0,0,1,Thunderstorm,thunderstorm,2018-08-05 04:00:00,356
None,294.42,0,0,1,Mist,mist,2018-08-05 05:00:00,504
None,294.55,0,0,1,Mist,mist,2018-08-05 06:00:00,0
None,294.55,0,0,1,Thunderstorm,proximity thunderstorm,2018-08-05 06:00:00,962
None,294.61,0,0,90,Mist,mist,2018-08-05 07:00:00,1210
None,294.79,0,0,1,Mist,mist,2018-08-05 08:00:00,1903
None,296.65,0,0,1,Clear,sky is clear,2018-08-05 09:00:00,3030
None,298.57,0,0,1,Clear,sky is clear,2018-08-05 10:00:00,3735
None,299.93,0,0,1,Clear,sky is clear,2018-08-05 11:00:00,4072
None,301.01,0,0,40,Clouds,scattered clouds,2018-08-05 12:00:00,4454
None,301.51,0,0,1,Clear,sky is clear,2018-08-05 13:00:00,4507
None,301.43,0,0,75,Clouds,broken clouds,2018-08-05 14:00:00,4396
None,301.23,0,0,1,Clear,sky is clear,2018-08-05 15:00:00,4595
None,300.8,0,0,1,Clear,sky is clear,2018-08-05 16:00:00,4875
None,300.22,0,0,90,Clouds,overcast clouds,2018-08-05 17:00:00,4555
None,299.94,0,0,90,Clouds,overcast clouds,2018-08-05 18:00:00,4229
None,299.35,0,0,90,Clouds,overcast clouds,2018-08-05 19:00:00,3684
None,298.62,0,0,90,Clouds,overcast clouds,2018-08-05 20:00:00,3316
None,298,0,0,75,Clouds,broken clouds,2018-08-05 21:00:00,2735
None,297.02,0,0,75,Clouds,broken clouds,2018-08-05 22:00:00,2109
None,295.93,0,0,1,Clear,sky is clear,2018-08-05 23:00:00,1560
None,295.58,0,0,1,Clear,sky is clear,2018-08-06 00:00:00,703
None,295.08,0,0,1,Clear,sky is clear,2018-08-06 01:00:00,421
None,294.08,0,0,40,Mist,mist,2018-08-06 02:00:00,327
None,293.15,0,0,1,Mist,mist,2018-08-06 03:00:00,375
None,293.15,0,0,1,Fog,fog,2018-08-06 03:00:00,375
None,292.22,0,0,1,Fog,fog,2018-08-06 04:00:00,890
None,292.22,0,0,1,Mist,mist,2018-08-06 04:00:00,890
None,291.51,0,0,90,Fog,fog,2018-08-06 05:00:00,3047
None,291.51,0,0,90,Mist,mist,2018-08-06 05:00:00,3047
None,291.08,0,0,1,Mist,mist,2018-08-06 06:00:00,5580
None,291.08,0,0,1,Fog,fog,2018-08-06 06:00:00,5580
None,290.93,0,0,20,Mist,mist,2018-08-06 07:00:00,6280
None,290.93,0,0,20,Fog,fog,2018-08-06 07:00:00,6280
None,292.22,0,0,40,Mist,mist,2018-08-06 08:00:00,5582
None,292.22,0,0,40,Fog,fog,2018-08-06 08:00:00,0
None,292.88,0,0,75,Fog,fog,2018-08-06 09:00:00,4694
None,292.88,0,0,75,Mist,mist,2018-08-06 09:00:00,4694
None,294.22,0,0,90,Mist,mist,2018-08-06 10:00:00,4357
None,294.62,0,0,90,Clouds,overcast clouds,2018-08-06 11:00:00,4432
None,295.93,0,0,75,Clouds,broken clouds,2018-08-06 12:00:00,4606
None,297.14,0,0,40,Clouds,scattered clouds,2018-08-06 13:00:00,4669
None,298.5,0,0,40,Clouds,scattered clouds,2018-08-06 14:00:00,4814
None,299.68,0,0,40,Clouds,scattered clouds,2018-08-06 15:00:00,5395
None,300.15,0,0,75,Clouds,broken clouds,2018-08-06 16:00:00,6651
None,300.65,0,0,40,Clouds,scattered clouds,2018-08-06 17:00:00,5590
None,300.58,0,0,40,Clouds,scattered clouds,2018-08-06 18:00:00,4308
None,299.65,0,0,75,Clouds,broken clouds,2018-08-06 19:00:00,3314
None,297.82,0,0,1,Clear,sky is clear,2018-08-06 20:00:00,2795
None,296.62,0,0,75,Rain,light rain,2018-08-06 21:00:00,2330
None,294.65,0,0,40,Clouds,scattered clouds,2018-08-06 22:00:00,1723
None,293.51,0,0,1,Mist,mist,2018-08-06 23:00:00,1148
None,292.58,0,0,1,Clear,sky is clear,2018-08-07 00:00:00,606
None,291.79,0,0,1,Mist,mist,2018-08-07 01:00:00,376
None,291,0,0,1,Mist,mist,2018-08-07 02:00:00,288
None,291.09,0,0,1,Mist,mist,2018-08-07 03:00:00,362
None,290.51,0,0,1,Mist,mist,2018-08-07 04:00:00,912
None,290.43,0,0,1,Mist,mist,2018-08-07 05:00:00,3153
None,290.55,0,0,1,Haze,haze,2018-08-07 06:00:00,5814
None,290.55,0,0,1,Mist,mist,2018-08-07 06:00:00,0
None,297.981,0,0,44,Clouds,scattered clouds,2018-08-07 10:00:00,4416
None,294.55,0,0,90,Drizzle,light intensity drizzle,2018-08-07 11:00:00,4515
None,294.55,0,0,90,Rain,moderate rain,2018-08-07 11:00:00,4515
None,295.22,0,0,40,Rain,light rain,2018-08-07 12:00:00,4940
None,295.22,0,0,40,Drizzle,light intensity drizzle,2018-08-07 12:00:00,4940
None,296.01,0,0,90,Rain,light rain,2018-08-07 13:00:00,4726
None,296.01,0,0,90,Drizzle,light intensity drizzle,2018-08-07 13:00:00,4726
None,296.01,0,0,90,Thunderstorm,proximity thunderstorm,2018-08-07 13:00:00,4726
None,296.37,0,0,40,Drizzle,light intensity drizzle,2018-08-07 14:00:00,5040
None,296.37,0,0,40,Rain,moderate rain,2018-08-07 14:00:00,5040
None,296.8,0,0,1,Rain,light rain,2018-08-07 15:00:00,5555
None,296.8,0,0,1,Thunderstorm,proximity thunderstorm,2018-08-07 15:00:00,5555
None,297.14,0,0,75,Clouds,broken clouds,2018-08-07 16:00:00,6471
None,297.36,0,0,75,Clouds,broken clouds,2018-08-07 17:00:00,5656
None,298,0,0,75,Clouds,broken clouds,2018-08-07 18:00:00,4121
None,298.22,0,0,75,Clouds,broken clouds,2018-08-07 19:00:00,3272
None,297.02,0,0,75,Clouds,broken clouds,2018-08-07 20:00:00,2888
None,295.08,0,0,40,Clouds,scattered clouds,2018-08-07 21:00:00,2532
None,293.82,0,0,40,Mist,mist,2018-08-07 22:00:00,1771
None,292.51,0,0,1,Mist,mist,2018-08-07 23:00:00,1168
None,291.94,0,0,1,Mist,mist,2018-08-08 00:00:00,643
None,291.22,0,0,1,Mist,mist,2018-08-08 01:00:00,0
None,291.15,0,0,1,Haze,haze,2018-08-08 02:00:00,295
None,291.15,0,0,1,Mist,mist,2018-08-08 02:00:00,295
None,290.01,0,0,1,Mist,mist,2018-08-08 03:00:00,374
None,289.75,0,0,1,Mist,mist,2018-08-08 04:00:00,912
None,289.75,0,0,1,Fog,fog,2018-08-08 04:00:00,912
None,289.55,0,0,40,Mist,mist,2018-08-08 05:00:00,3119
None,289.72,0,0,1,Mist,mist,2018-08-08 06:00:00,5730
None,290.01,0,0,1,Mist,mist,2018-08-08 07:00:00,6430
None,291.01,0,0,1,Mist,mist,2018-08-08 08:00:00,5864
None,293,0,0,1,Clear,sky is clear,2018-08-08 09:00:00,4902
None,295.86,0,0,1,Clear,sky is clear,2018-08-08 10:00:00,4610
None,298.07,0,0,1,Clear,sky is clear,2018-08-08 11:00:00,4838
None,299.81,0,0,40,Clouds,scattered clouds,2018-08-08 12:00:00,5004
None,301.36,0,0,1,Clear,sky is clear,2018-08-08 13:00:00,4741
None,302.58,0,0,1,Clear,sky is clear,2018-08-08 14:00:00,5128
None,303.81,0,0,20,Clouds,few clouds,2018-08-08 15:00:00,5798
None,304.28,0,0,1,Clear,sky is clear,2018-08-08 16:00:00,6652
None,304.22,0,0,1,Clear,sky is clear,2018-08-08 17:00:00,6043
None,304.15,0,0,20,Clouds,few clouds,2018-08-08 18:00:00,4806
None,303.62,0,0,40,Clouds,scattered clouds,2018-08-08 19:00:00,3655
None,302.42,0,0,75,Clouds,broken clouds,2018-08-08 20:00:00,0
None,300.29,0,0,40,Clouds,scattered clouds,2018-08-08 21:00:00,3267
None,298.62,0,0,5,Clear,sky is clear,2018-08-08 22:00:00,2711
None,297.07,0,0,1,Clear,sky is clear,2018-08-08 23:00:00,1478
None,296.43,0,0,1,Clear,sky is clear,2018-08-09 00:00:00,801
None,296.02,0,0,1,Thunderstorm,proximity thunderstorm,2018-08-09 01:00:00,482
None,294.65,0,0,1,Mist,mist,2018-08-09 02:00:00,336
None,294.65,0,0,1,Thunderstorm,thunderstorm,2018-08-09 02:00:00,336
None,294.42,0,0,1,Thunderstorm,proximity thunderstorm,2018-08-09 03:00:00,379
None,294.42,0,0,1,Mist,mist,2018-08-09 03:00:00,379
None,293.75,0,0,90,Mist,mist,2018-08-09 04:00:00,936
None,293.75,0,0,90,Fog,fog,2018-08-09 04:00:00,936
None,292.36,0,0,90,Mist,mist,2018-08-09 05:00:00,3022
None,292.36,0,0,90,Fog,fog,2018-08-09 05:00:00,3022
None,292.28,0,0,75,Mist,mist,2018-08-09 06:00:00,5423
None,292.28,0,0,75,Fog,fog,2018-08-09 06:00:00,5423
None,292.01,0,0,1,Mist,mist,2018-08-09 07:00:00,6313
None,292.01,0,0,1,Fog,fog,2018-08-09 07:00:00,6313
None,293.34,0,0,5,Fog,fog,2018-08-09 08:00:00,5908
None,293.34,0,0,5,Mist,mist,2018-08-09 08:00:00,5908
None,295.34,0,0,5,Clear,sky is clear,2018-08-09 09:00:00,4788
None,297.28,0,0,5,Clear,sky is clear,2018-08-09 10:00:00,4517
None,299.74,0,0,5,Clear,sky is clear,2018-08-09 11:00:00,4675
None,301.43,0,0,5,Clear,sky is clear,2018-08-09 12:00:00,4927
None,302.15,0,0,20,Clouds,few clouds,2018-08-09 13:00:00,4990
None,302.82,0,0,20,Clouds,few clouds,2018-08-09 14:00:00,5155
None,302.96,0,0,40,Clouds,scattered clouds,2018-08-09 15:00:00,5654
None,303.55,0,0,40,Clouds,scattered clouds,2018-08-09 16:00:00,6532
None,303.37,0,0,75,Clouds,broken clouds,2018-08-09 17:00:00,5871
None,302.69,0,0,20,Clouds,few clouds,2018-08-09 18:00:00,0
None,301.58,0,0,40,Clouds,scattered clouds,2018-08-09 19:00:00,3530
None,300.49,0,0,20,Clouds,few clouds,2018-08-09 20:00:00,3290
None,298.09,0,0,1,Clear,sky is clear,2018-08-09 21:00:00,3176
None,296.28,0,0,5,Clear,sky is clear,2018-08-09 22:00:00,2420
None,295.22,0,0,1,Haze,haze,2018-08-09 23:00:00,1406
None,294.15,0,0,1,Clear,sky is clear,2018-08-10 00:00:00,731
None,293.42,0,0,1,Clear,sky is clear,2018-08-10 01:00:00,471
None,292.68,0,0,1,Mist,mist,2018-08-10 02:00:00,374
None,292.09,0,0,1,Mist,mist,2018-08-10 03:00:00,404
None,291.35,0,0,1,Mist,mist,2018-08-10 04:00:00,818
None,290.82,0,0,1,Fog,fog,2018-08-10 05:00:00,2854
None,290.82,0,0,1,Mist,mist,2018-08-10 05:00:00,2854
None,290.22,0,0,1,Mist,mist,2018-08-10 06:00:00,5227
None,290.41,0,0,5,Mist,mist,2018-08-10 07:00:00,5950
None,292,0,0,5,Mist,mist,2018-08-10 08:00:00,5211
None,294.92,0,0,5,Clear,sky is clear,2018-08-10 09:00:00,4584
None,296.61,0,0,1,Clear,sky is clear,2018-08-10 10:00:00,4512
None,298.92,0,0,5,Clear,sky is clear,2018-08-10 11:00:00,4796
None,300.65,0,0,1,Clear,sky is clear,2018-08-10 12:00:00,4941
None,301.75,0,0,5,Clear,sky is clear,2018-08-10 13:00:00,5053
None,302.41,0,0,20,Clouds,few clouds,2018-08-10 14:00:00,5367
None,302.95,0,0,20,Clouds,few clouds,2018-08-10 15:00:00,5684
None,302.97,0,0,20,Clouds,few clouds,2018-08-10 16:00:00,0
None,303.42,0,0,40,Clouds,scattered clouds,2018-08-10 17:00:00,5309
None,303.02,0,0,1,Clear,sky is clear,2018-08-10 18:00:00,4616
None,301.72,0,0,40,Clouds,scattered clouds,2018-08-10 19:00:00,3713
None,300.56,0,0,1,Clear,sky is clear,2018-08-10 20:00:00,3344
None,297.76,0,0,1,Clear,sky is clear,2018-08-10 21:00:00,3374
None,295.37,0,0,1,Clear,sky is clear,2018-08-10 22:00:00,3117
None,293.94,0,0,1,Clear,sky is clear,2018-08-10 23:00:00,2271
None,293.29,0,0,1,Clear,sky is clear,2018-08-11 00:00:00,1412
None,292.65,0,0,1,Clear,sky is clear,2018-08-11 01:00:00,0
None,291.94,0,0,1,Mist,mist,2018-08-11 02:00:00,665
None,291.5,0,0,1,Haze,haze,2018-08-11 03:00:00,423
None,291.5,0,0,1,Mist,mist,2018-08-11 03:00:00,423
None,290.86,0,0,1,Clear,sky is clear,2018-08-11 04:00:00,459
None,290.58,0,0,1,Mist,mist,2018-08-11 05:00:00,876
None,290.58,0,0,1,Haze,haze,2018-08-11 05:00:00,876
None,290.58,0,0,1,Fog,fog,2018-08-11 05:00:00,876
None,290.29,0,0,1,Mist,mist,2018-08-11 06:00:00,1560
None,290.22,0,0,1,Mist,mist,2018-08-11 07:00:00,2004
None,290.22,0,0,1,Fog,fog,2018-08-11 07:00:00,2004
None,291.15,0,0,5,Mist,mist,2018-08-11 08:00:00,2806
None,294.15,0,0,1,Mist,mist,2018-08-11 09:00:00,3514
None,296.29,0,0,1,Haze,haze,2018-08-11 10:00:00,3971
None,299.14,0,0,1,Clear,sky is clear,2018-08-11 11:00:00,4198
None,300.48,0,0,1,Clear,sky is clear,2018-08-11 12:00:00,4310
None,301.86,0,0,1,Clear,sky is clear,2018-08-11 13:00:00,4262
None,302.36,0,0,1,Haze,haze,2018-08-11 14:00:00,4280
None,303.15,0,0,1,Clear,sky is clear,2018-08-11 15:00:00,4188
None,303.29,0,0,1,Clear,sky is clear,2018-08-11 16:00:00,4305
None,303.28,0,0,90,Clouds,overcast clouds,2018-08-11 17:00:00,4134
None,302.88,0,0,75,Clouds,broken clouds,2018-08-11 18:00:00,3920
None,302.09,0,0,1,Clear,sky is clear,2018-08-11 19:00:00,3567
None,300.51,0,0,1,Clear,sky is clear,2018-08-11 20:00:00,3362
None,298.62,0,0,1,Clear,sky is clear,2018-08-11 21:00:00,3378
None,296.37,0,0,40,Clouds,scattered clouds,2018-08-11 22:00:00,3167
None,294.58,0,0,1,Mist,mist,2018-08-11 23:00:00,2511
None,294.58,0,0,1,Fog,fog,2018-08-11 23:00:00,0
None,293.79,0,0,1,Mist,mist,2018-08-12 00:00:00,1406
None,292.94,0,0,1,Mist,mist,2018-08-12 01:00:00,868
None,292.94,0,0,1,Haze,haze,2018-08-12 01:00:00,868
None,292.43,0,0,1,Mist,mist,2018-08-12 02:00:00,678
None,291.8,0,0,1,Mist,mist,2018-08-12 03:00:00,392
None,291.8,0,0,1,Fog,fog,2018-08-12 03:00:00,392
None,291.58,0,0,1,Mist,mist,2018-08-12 04:00:00,365
None,291.58,0,0,1,Fog,fog,2018-08-12 04:00:00,365
None,291.22,0,0,1,Mist,mist,2018-08-12 05:00:00,529
None,291.16,0,0,1,Fog,fog,2018-08-12 06:00:00,984
None,291.16,0,0,1,Mist,mist,2018-08-12 06:00:00,984
None,290.57,0,0,1,Mist,mist,2018-08-12 07:00:00,1196
None,290.57,0,0,1,Fog,fog,2018-08-12 07:00:00,1196
None,292.15,0,0,5,Mist,mist,2018-08-12 08:00:00,1850
None,292.15,0,0,5,Haze,haze,2018-08-12 08:00:00,1850
None,294.93,0,0,1,Mist,mist,2018-08-12 09:00:00,2713
None,294.93,0,0,1,Haze,haze,2018-08-12 09:00:00,2713
None,297.68,0,0,5,Clear,sky is clear,2018-08-12 10:00:00,3534
None,299.44,0,0,1,Clear,sky is clear,2018-08-12 11:00:00,3856
None,300.88,0,0,5,Clear,sky is clear,2018-08-12 12:00:00,4037
None,301.86,0,0,5,Clear,sky is clear,2018-08-12 13:00:00,4522
None,302.75,0,0,1,Clear,sky is clear,2018-08-12 14:00:00,4468
None,303.15,0,0,1,Clear,sky is clear,2018-08-12 15:00:00,4351
None,303.88,0,0,5,Clear,sky is clear,2018-08-12 16:00:00,0
None,303.88,0,0,5,Clear,sky is clear,2018-08-12 17:00:00,4313
None,303.82,0,0,40,Clouds,scattered clouds,2018-08-12 18:00:00,4012
None,302.58,0,0,5,Clear,sky is clear,2018-08-12 19:00:00,3658
None,301.42,0,0,1,Clear,sky is clear,2018-08-12 20:00:00,3151
None,299.36,0,0,1,Clear,sky is clear,2018-08-12 21:00:00,2708
None,297.22,0,0,5,Clear,sky is clear,2018-08-12 22:00:00,1930
None,296.35,0,0,1,Clear,sky is clear,2018-08-12 23:00:00,1282
None,295.75,0,0,1,Clear,sky is clear,2018-08-13 00:00:00,651
None,295.57,0,0,1,Clear,sky is clear,2018-08-13 01:00:00,434
None,295.35,0,0,1,Clear,sky is clear,2018-08-13 02:00:00,355
None,295.29,0,0,1,Clear,sky is clear,2018-08-13 03:00:00,348
None,294.69,0,0,1,Clear,sky is clear,2018-08-13 04:00:00,924
None,294.07,0,0,1,Clear,sky is clear,2018-08-13 05:00:00,3025
None,293.93,0,0,1,Clear,sky is clear,2018-08-13 06:00:00,5546
None,294,0,0,1,Clear,sky is clear,2018-08-13 07:00:00,6383
None,294.62,0,0,1,Clear,sky is clear,2018-08-13 08:00:00,5642
None,296.36,0,0,1,Clear,sky is clear,2018-08-13 09:00:00,4714
None,298.43,0,0,1,Clear,sky is clear,2018-08-13 10:00:00,4216
None,300.75,0,0,5,Clear,sky is clear,2018-08-13 11:00:00,4440
None,302.15,0,0,1,Haze,haze,2018-08-13 12:00:00,4673
None,303.95,0,0,1,Clear,sky is clear,2018-08-13 13:00:00,4494
None,304.61,0,0,20,Clouds,few clouds,2018-08-13 14:00:00,4811
None,305.02,0,0,1,Clear,sky is clear,2018-08-13 15:00:00,5245
None,305,0,0,1,Clear,sky is clear,2018-08-13 16:00:00,6163
None,305.08,0,0,20,Clouds,few clouds,2018-08-13 17:00:00,5603
None,304.82,0,0,20,Clouds,few clouds,2018-08-13 18:00:00,4077
None,303.88,0,0,5,Clear,sky is clear,2018-08-13 19:00:00,3247
None,302.42,0,0,5,Clear,sky is clear,2018-08-13 20:00:00,2835
None,299.8,0,0,5,Clear,sky is clear,2018-08-13 21:00:00,2615
None,298.08,0,0,1,Clear,sky is clear,2018-08-13 22:00:00,1823
